word	ipa	pageid
beterabez	/beteˈʁɑːbes/	1955991
bevañ	/ˈbe.vɑ̃/	1064281
bevc'hremmoniezh	/ˌbew.ɣrɛ.mɔ̃ˈniː.ɛs/	8479897
bevoniezh	/bevɔ̃ˈniːɛs/	8478896
bezañ	/ˈbe.zɑ̃/	1076041
bier	/ˈbiːɛr/	43008
bierdi	/biˈɛrdi/	8503464
biken	/ˈbi.kɛ̃n/	1141867
bilig	/biˈliɡ/	6358606
binioù	/bi.ˈniː.u/	7667868
biñs	/ˈbĩsː/	8507001
biñs-taol	/bĩs.ˈtɔːl/	8507012
biñsaskell	/bĩzˈaskɛl/	8507005
bleiz	/ˈblɛj/, /ˈblɛjs/	1892718
bleizi	/ˈblɛjzi/	1936596
bleu d'Auvergne		294962
bleuñv	/blœ̃w/	3343248
bloaz	/ˈblwɑː/, /ˈblwɑːs/, br, /ˈbleː/	1082698
bloazioù	/ˈblwa.zju/	1087076
boeson	/ˈbwesːɔ̃n/	8519231
boned-touseg	/ˌbɔ̃neˈtusːek/	8526591
bouc'h	/ˈbuːx/	1933727
boue	/ˈbuː.e/	50089
boued	/ˈbweːt/	8526562
boued-aod	/bweˈdɔːt/	8526573
boued-mor	/bwedˈmoːr/	8526556
boued-touseg	/bweˈtusːek/	8526581
bouedouriezh	/bweduˈriːɛs/	8526577
boz	/ˈboːs/	268805
bozon	/ˈboː.zɔ̃n/	1650244
bozonenn	/boˈzɔ̃ː.nɛn/	8530875
bras	/bʁaz/	200232
brec'h	/ˈbreːx/	1956151
brec'hioù	/ˈbrɛ.ɣju/	1956154
Breizh	/ˈbrɛjs/	324670
Breizhad	/ˈbrɛj.zat/	3172537
Breizhiz	/ˈbrɛj.zis/	6793316
bremañ	/ˈbʁe.mɑ̃/	1083880
breudeur	/ˈbrøː.dœr/	1170497
breur	/ˈbrøːr/	1064288
brezhon	/bʁe.ˈzɔ̃ː.n/	1963429
Brezhon	/bʁe.ˈzɔ̃ː.n/	2176670
brezhoneg	[bʁəˈzɔ̃ːnɛk], [bʁəˈzɔ̃ːnək], br, [bɾəhɔ̃ˈnek]	1044076
brezhonek	/bre.ˈzɔ̃ː.nek/	1963381
broc'h	/ˈbʁoːx/	1926345
broust-barv	/brustˈbɑːro/, /brustˈbarw/	7152300
bual	/ˈbyːal/	1892726
buanegezh	/byãˈneːɡɛs/	8537777
buhez	/by.ɛ/	1170409
buoc'h	/ˈbɥoːχ/, /ˈbyːɔχ/	1909635
butun	/ˈbytː.yn/	7052909
buzhug	/ˈbyː.zyk/	3343215
buzhugenn	/by.ˈzyː.ɡɛn/	3343216
buzhugennoù	/by.zy.ˈɡɛnː.u/	3343217
c'hoarier	/xwaˈriːɛr/	8492661
c'hwec'h	/ˈxwɛx/	83156
C'hwevrer	/ˈxwe.vrɛr/	1998998
c'hwi	/χwi/, br, /fi/	3340634
carein	/karˈəiɲ/, /ˈkɑːrəiɲ/	5882130
carmeltazite		8517905
chadenn	/ˈʃɑːdɛn/	8574698
chadennañ	/ʃaˈdɛnːã/	8574702
chug	/ˈʃyːk/	60108
chug-frouezh	/ʃykˈfrweːs/	8520061
chugonus	/ʃyˈɡɔ̃ːnys/	8520073
croce	/ˈkro.t͡ʃe/	98292
damc'hlas	/ˈdãmɣlas/	8509914
damvelen	/dãmˈveːlɛn/	8515351
daneg	/ˈdãːnek/	1044084
daou warn-ugent	/ˈdɔw warn ˈyːɡɛ̃nt/	2549627
daouarn	/ˈdɔwːarn/	1956201
daoulagad	/daʊ.ˈla.ɡat/	3065969
dañvad	/ˈdãː.vat/	1548074
dañvadez	/dã.ˈvɑː.des/	2658974
debriñ	/ˈde.bʁɪ̃/	1076065
dec'h	/ˈdɛːx/	7012239
deiz	/ˈdɛj/, /ˈdɛjs/, /ˈdeː/	1960913
deiz-ha-bloaz	/ˌdɛjzaˈblwɑː(s)/	3535437
deiz-ha-bloaz laouen	/dɛj.za.blwaz.ˈlɔwː.ɛn/	3535422
deizioù	/dɛjzjɔʊ/	1960914
dekved	/ˈdeɡ.vet/	8494929
del	/ˈdel/	4981
delienn	/ˈde.ljɛ̃n/	3343224
deliennoù	/de.ˈljɛnː.u/	3343225
delioù	/ˈdelju/	3343226
delwenn	/ˈdɛlɥɛn/	8499597
den	/ˈdẽːn/	40173
denelezh	/dẽˈnɛːlɛs/	7602381
denoniezh	/ˌdẽnɔ̃ˈniːɛs/	8478909
derc'han	/ˈdɛr.ɣãn/	8533192
derez-uhelañ	/ˌdere(z)yˈ(h)ɛlːã/	4933894
derez-uheloc'h	/ˌdere(z)yˈ(h)ɛlːɔx/	4934280
deskein	/dəs.ˈkəiɲ/	6258429
deskiñ	/ˈdɛs.kɪ̃/	1086411
devadenn	/deˈvɑːdɛn/	8511022
devezh	/ˈdeː.vɛs/	1961357
devezhioù	/de.ˈve.zjɔʊ/	1961358
deviñ	/ˈdeː.vĩ/	4977852
diaes	/ˈdiː.ɛs/	8509919
dibluñv	/ˈdiblỹ(w)/	8533182
dichadennañ	/diʃaˈdɛnːã/	8574706
died	/ˈdiːet/	493298
digor	/ˈdi.ɡoʁ/	1184977
digwener	/diˈɡɥẽː.nɛr/	1960899
dihuner	/diˈhỹːnɛr/	8495184
dilestrañ	/diˈlɛsːtrã/	3475973
dilouzañ	/diˈluːzã/	8513001
dilun	/diˈlỹːn/	1960905
dimerc'her	/diˈmɛr.ɣɛr/	1960907
dimeurzh	/diˈmœrs/	1960906
dindan	/ˈdɪ̃n.dɑ̃n/	1172251
dir	/diʁ/	44226
diriaou	/ˈdi.ʁjaʊ/	1960908
disadorn	/di.ˈsɑː.dɔrn/	1960901
disaotrañ	/diˈsawtrã/	8513016
disheñvel	/diˈsẽːvɛl/	8508179
disheñvelaat	/disẽveˈlɑːt/	8508184
diskar-amzer	/ˈdis.kaʁ ˈɑ̃m.zɛʁ/	2000829
disoc'h	/ˈdiːzɔx/	8489659
disul	/diˈsyːl/	1960903
div	/ˈdiw/	268189
divrec'h	/ˈdi.vrex/	1956155
divrod	/diwˈʁot/	1971449
divskouarn	/ˈdiv.skwaʁn/	3343309
divyezhek	/diwˈjeːzɛk/	1152441
diwel	/ˈdiɥːel/	8529275
diwelus	/diˈɥeːlys/	8529294
dogan	/ˈdoː.ɡãn/	1100199
doganenn	/doˈɡãːnɛn/	8511032
doganiñ	/doˈɡãːnĩ/	8511030
dont	/dɔ̃nt/	53096
dorn	/ˈdɔrn/	265750
dornerez	/dɔrˈneːres/	7066276
douar	/ˈduː.ar/	236594
Douar-Nevez	/ˈduː.ar ˈne.ve/	7800356
douaroniezh	/duaʁɔ̃ˈniːɛs/	1082647
douaroù	/duˈaːʁɔʊ/	1935829
doueoniezh	/dueɔ̃ˈniːɛs/	8479885
doujañ	/ˈdu.ʒɑ̃/	1167733
doujañs	/ˈdu.ʒɑ̃z/	1167728
dour	/ˈduːr/	90799
dourennoniezh	/durɛnɔ̃ˈniːɛs/	8479888
douryar	/ˈduʁjaʁ/	2034746
draen	/ˈdʁɛːn/	309204
drein	/ˈdʁɛjn/	3321071
drouiz	/ˈdruː.is/	8486203
drouk	/ˈdruːk/	7188555
du	/ˈdyː/	8365
Du	/ˈdyː/	124584
ebet	/ˈe.bɛd/	1166549
ebeul	/ˈe.bøl/	1933920
ebeulien	/e.ˈbø.ljɛ̃n/	1933922
Ebrel	/ˈe.brɛl/	1998999
ehan	/ˈe(h)ːãn/	8477744
eilenn	/ˈɛjlɛn/	8495015
eizik	/ˈɛj.zik/	8535508
-ek	/ek/	820602
el	/ɛl/	3969
Elzas	/ˈɛl.zas/	770447
Elzasad	/ɛl.ˈza.sat/	3172547
Elzasadez	/ɛl.za.saː.des/	3172548
Elzasadezed	/ɛl.za.sa.ˈdeː.zet/	3172550
Elzasiz	/ɛl.ˈza.sis/	3172549
embanner	/ẽmˈbãnːɛr/	8487159
emglev	/ˈẽmɡlɛw/	7215627
enepster	/ẽˈnepster/	8508203
enez	/ˈẽː.nes/	2624498
enezad	/eˈneːzat/	3172538
enezour	/eˈneːzuʁ/	3172544
enklask	/ˈẽŋklask/	8492170
eo	/ew/	2906
eontr	/ˈẽwntʁ/	2491397
eontred	/ˈẽwntʁɛt/	2491399
Eost	/ˈe.osd/	1999004
eoullivadur	/ewliˈvɑːdyr/	8508702
-er	/ɛʁ/	40836
erer	/ˈeːʁɛʁ/	1945443
erv	[ˈɛrw], [ˈɛːro]	1175492
eskern	/ˈɛs.kɛʁn/	2410604
eskob	/ˈɛs.kop/	2547194
etre	/e.ˈtre/	2757724
eurier	/ˈøʁjɛʁ/	3343533
eurier-traezh	/øʁjɛʁˈtʁɛːs/	3343508
eus	/øs/	267751
evaj	/ˈeːvaʃ/	8519227
evañ	/ˈe.vɑ̃/	1086975
evezhiadenn	/eveˈzjɑːdɛn/	8537553
ezel	/ˈeː.zɛl/	215680
falc'h	/ˈfalχ/	3561368
fallaat	/faˈlɑːt/	8508197
fiziañs	/ˈfi.zjɑ̃z/	3065954
fiñval	/ˈfĩː.val/	8688815
fiñvus	/ˈfĩːvys/	8688840
flac'h	/ˈflɑːx/	8513919
foueoniezh	/fueɔ̃ˈniːɛs/	8478899
frazenn	/ˈfrɑːzɛn/	8478709
freuzañ	/ˈfrøːzã/	8491991
fri	/ˈfriː/	10364
frioù	/ˈfriː.u/	3617563
froudenn	/ˈfruː.dɛn/	8513979
froudennek	/fruˈdɛnːek/	8513965
frouezh	/fʁwɛs/	3343221
frouezhenn	/ˈfʁwe.zɛ̃n/	3343222
galian	/ˈɡaljãn/	2660482
Galian	/ˈɡaljãn/	2660483
galianeg	/ɡaˈljãːnek/	2660486
Gall	/ˈɡalː/	1928580
gallaoueg	/ɡa.ˈlɔ.wːek/	2660459
galleg	/ˈɡa.lːek/	1044080
gant	/ˈɡãnt/	258399
gar	/ˈɡɑːr/	39245
garzh	/ˈɡars/	8508972
gavr-vor	/ɡawrˈvoːr/	8537702
genoù	/ˈɡɵ̃ː.nu/	3343314
Genver	/ˈɡẽn.vɛr/, /ˈɡɛn.vɛr/	1998986
geot	/ˈɡɛwt/	3343257
ger	/ˈɡeːr/	217903
geriadur	/ɡeˈrjɑː.dyr/	1167710
gerioù	/ˈɡe.ʁjɔʊ/	1077399
glad	/ɡlɑːt/	37758
glanaat	/ɡlãˈnɑːt/	8513131
glas	/ˈɡlɑːs/	88275
glebiadur	/ɡleˈbjɑːdyr/	8511012
glin	/ˈɡliːn/	279838
gluon	/ˈɡlyː.ɔ̃n/	66689
gluonenn	/ɡlyˈɔ̃ː.nɛn/	8533190
goañv	/ˈɡwãw/, /ˈɡwã/	1132455
goprad	/ˈɡopʁat/	3172545
gopraer	/ɡoˈpʁɛʁ/	3172546
gorreenn	/ɡoˈreːɛn/	8518674
gouel	/ɡwɛl/	1082692
gouelan	/ˈɡweːlãn/	1570594
Gouere	/ˈɡwe.ʁe/	1999002
goulenn	/ˈɡuː.lɛn/	2114067
goulennoù	/ɡuˈlɛ.nːu/	2114105
gour	/ˈɡuːʁ/	3343203
gourel	/ˈɡuː.rɛl/	8477747
gourvezvank	/ɡurˈve(z)vãŋk/	8517855
gouzoug	/ˈɡu.zuk/	3343402
gouzougoù	/ɡu.ˈzu.ɡɔʊ/	3343403
gov	/ˈɡow/	187277
goz	/ˈɡoː(s)/, br, [ˈɡoː]	2669650
gremmoniezh	/ɡrɛ.mɔ̃ˈniː.ɛs/	8479893
grilh-mor	/ɡriʎˈmoːr/	8537688
gwad	/ˈɡwaːt/	3343272
gwadegenn	/ɡwaˈdeːɡɛn/	8506548
gwadgi	/ˈɡwɑtɡi/	3343275
gwalc'hiñ	/ˈɡwalɣĩ/	8513019
gwaz	/ˈɡwaː/, /ˈɡwaːs/, br, /ˈɡwaːs/	2463665
gwazi	/ˈɡwa.zi/	3065995
gwelout	/ˈɡweːlut/, br, /ˈɡwe.lud/	1082372
gwelt	/ˈɡɥɛlt/	3343254
gwenan	/ˈɡwe.nɑ̃n/	2247099
gwenanenn	/ɡɥẽˈnãːnɛn/	2247101
Gwened	/ˈɡɥeː.net/	324676
Gwenedad	/ɡɥeˈneːdat/	3172552
Gwenediz	/ɡɥeˈneːdis/	3172576
Gwener	/ˈɡwe.nɛʁ/	332515
Gwengolo	/ɡwɛn.ˈɡoː.lo/	1999005
gwern	/ɡwɛrn/	3104903
gwernioù	/ˈɡwɛʁ.njɔʊ/	5052947
gwez	/ɡwe/	3065911
gwezboell	/ˈɡɥezbwɛl/	8525665
gwezenn	/ˈɡwe.zɛ̃n/	3065914
gwezh	/ɡwɛːs/	3476353
gwezhall	/ɡweˈzalː/	3475982
gwin	/ɡwɪ̃n/	1170139
gwinegr	/ɡwiˈnɛk(r)/	8519726
gwinegrenn	/ɡwĩnˈɛɡrɛn/	8519747
gwir	/ɡwiʁ/	1076032
gwiñver	/ˈɡwĩːvɛr/	2658916
gwragez	/ˈɡwʁa.ɡe/, /ˈɡwʁa.ɡes/	3343206
gwreg	/ˈɡ(w)reːk/	3343205
hadañ	/ˈha.dɑ̃/	1170924
hanter	/ˈhɑ̃n.tɛʁ/	280117
henoniezh	/hẽ.nɔ̃ˈniː.ɛs/	8479900
hent	/hɛ̃nd/	1176920
hep	/hep/	61975
Here	/ˈhe.ʁe/	1999006
heñvel	/ˈhẽːvɛl/	7215858
heñvelaat	/hẽvɛˈlɑːt/	8508189
heñvelson	/hẽˈvɛlsɔ̃n/	8508248
heñvelsoniezh	/ˌhẽ.vɛl.zɔ̃ˈniːɛs/	8481034
heñvelster	/hẽˈvɛlster/	8508209
hogan	/ˈhoːɡɑ̃n/	60422
holen	/ˈhoː.lɛn/	280124
holl	/ɔl/	1963374
houarn	/ˈhuː.arn/	1970843
-ijenn	/ˈiːʒɛn/	6578391
istor	/ˈis.toʁ/	1080179
ivez	/ˈi.ve/	1086308
ivin	/ˈiː.vin/	3343380
ivinoù	/i.ˈviː.nu/	3343381
Iwerzhon	/i.ˈwɛʁ.zɔ̃n/	2092623
izili	/i.ˈziː.li/	8688773
jedoniezh	/ʒedɔ̃ˈniːɛs/	8485608
kabell-touseg	/ˌkabɛlˈtusːek/	8486232
kaer	/ˈkɛːr/	4807913
kalon	/ˈkɑː.lɔ̃n/, br, /kaˈlõn/	671139
kalz	/ˈkals/	3340939
kambr	/ˈkãmp(r)/	932701
kantved	/ˈkãn.vet/	1086412
kaouenn	/ˈkɔwːɛn/	2034744
kaozeal a rit saozneg	/ˈkoze.al (a) ʁi.t so.znɛk/	1761419
kar	/ˈkɑːr/	263208
karibeg	/kaˈʁibek/	2660492
karout	/ˈkɑː.rut/	4976657
kartenn	/ˈkartɛn/	8517812
kartenn-bost	/kar.tɛnˈbɔst/	8517800
kartenn-vank	/ˌkartɛnˈvãŋk/	8517821
kaz	/ˈkɑːs/	265810
kazetenn	/kaˈzetːɛn/	4553832
kazez	/ˈkɑː.zes/	1933973
kazh	/ˈkɑːs/	231876
kazhez	/ˈkɑː.zes/	1933953
kazhig	/ˈkɑː.zik/	1933945
kefeleg	/keˈfeːlek/	7274993
kefeleged	/kefeˈleːɡet/	7274994
kegin	/ˈkeːɡĩn/	3069412
kein	/ˈkɛjn/	235549
kelc'h	/ˈkɛlx/	8492212
kelenn	/ˈkeːlən/, br, /ˈkeːlɛn/	1170917
kelennerien	/kelɛˈneːʁjɛ̃n/	1170918
kell	/ˈkɛlː/	265955
keloù	/ˈkɛːlu/	8017263
Kembre	/ˈkɛ̃m.bʁe/	1166551
kemener	/ke.ˈmẽː.nɛr/	4656025
kemmañ	/ˈkɛmã/	8498004
kenavo	/kenaˈvoː/	1106290
kenedoniezh	/ˌkẽnedɔ̃ˈniːɛs/	8485601
kengred	/ˈkɛnɡred/	7225958
kentanv	/kẽnˈtãːno/	8534799
kentañ	/ˈkɛ̃n.tɑ̃/	1086409
kentañ ma	/ˈkẽn.tã.ma/	3456210
kentel	/ˈkɛ̃n.tɛl/	1172242
kerdin	/ˈkɛʁdin/	3343267
kerent	/ˈkeːʁɛ̃nt/	1807631
kerentiad	/kerẽnˈtiːat/	8517734
Kernevad	/kɛʁˈneːvat/	3172551
Kernevadez	/kɛʁneˈvaːdes/	3172555
Kernevadezed	/kɛʁnevaˈdeːzet/	3172573
Kerneviz	/kɛʁˈneːvis/	3172574
Kerzu	/ˈkɛʁ.zy/	1999007
ket	/ked/, br, /ke/	309186
kevandir	/keˈvɑ̃ndir/	8518664
kevrin	/ˈke.vrĩn/	8513942
kevrinek	/keˈvrĩːnek/	8513947
kevrinus	/keˈvrĩːnys/	8513951
kilheien	/kil.ˈe.jɛ̃n/	2034871
kilhog	/ˈkiljok/	2034870
killi	/ˈkiːli/	2023693
kimiezh	/kĩˈmiːɛs/	8479890
kinnig	/ˈkĩnik/	1089776
kloc'h	/ˈklɔːx/	8495045
kloc'hdi	/kloɣ.di/	8495041
klujar	/ˈklyːʒar/	5780038
koad	/ˈkwɑːt/	4554889
kof	/ˈkofː/	3343382
kofoù	/ˈkofː.u/	3343384
kompoder	/kɔ̃mˈpoːdɛr/	8487245
komz	/ˈkɔ̃ms/	1182787
kon	/ˈkɔ̃ːn/	40167
konikleta	/kɔ̃niˈkletːa/	3529738
kontell	/ˈkɔ̃ntɛl/	3065899
kordenn	/kɔrdɛn/	3343264
korvigell	/kɔr.ˈviː.ɡɛl/	8497841
koshaat	/koˈsɑːt/	8508194
kouarc'h	/ˈkuːarx/	8502445
kouer	/ˈkuːɛr/	8517753
kouign-amann	/ˌkwiɲ ˈamãnː/	2759180
koumoul	/ˈku.mul/	3343701
koumoulenn	/ku.ˈmu.lɛ̃n/	3343703
kousket	/ˈkus.kɛt/	4583805
kozh	/ˈkoːs/	1064276
koñje	/ˈkɔ̃ːʒe/	7215629
krampouezh	/ˈkʁãmpwes/	2969672
krampouezher	/kʁãmˈpweːzɛʁ/	2969714
kraoñ	/kʁɔ̃/	1932385
kreginoniezh	/kreɡĩnɔ̃ˈniːɛs/	8485767
kristen	/ˈkristɛn/	847227
kroaz	/ˈkrwɑːs/	7588179
kroc'hen	/ˈkʁoːχɛn/	2658898
krom	/ˈkromː/	194559
krouiñ	/ˈkʁu.ɪ̃/	1152237
kudenn	/ˈkyː.dɛn/	3187652
kuzul	/ˈky.zyl/	1141856
kuzulioù	/ky.ˈzy.ljɔʊ/	1141857
kuñv	/ˈkỹː/	6634592
kêr	/ˈkɛːr/	1086396
laezh	/ˈlɛːs/	1170127
laezh-glas	/lɛzˈɡlɑːs/	8525752
lagad	/ˈla.ɡat/	2743477
lakaat	/laˈkɑːt/	4978240
laou	/ˈlɔw/	3343207
laouen	/ˈlɔwːɛn/	3535435
lapin	/lapɪn/	268581
legestr	/ˈleːɡɛstr/	6825903
lemm	/ˈlɛmː/	6900785
lemmer	/ˈlɛmː.er/	7745045
Leon	/ˈlewn/	6443
leon	/ˈlewn/	188223
Leonad	/ˈlẽwnat/	3172527
Leonadez	/ˈlẽwnaːdes/	3172529
Leonadezed	/lẽwnaˈdeːzet/	3172531
leoneg	/ˈlẽwnek/	3172534
leonek	/ˈlẽwnek/	3172533
Leoniz	/ˈlẽwnis/	3172530
lern	/ˈlɛʁn/	1994879
lestr	/ˈlɛst/, /ˈlɛstʁ/	3475963
lestr-spluj	/lɛs.ˈplyːʃ/	3475964
lestrañ	/ˈlɛstrã/	3475968
leue	/ˈlø.e/	1933668
leueoù	/lø.ˈe.ɔʊ/	1933655
levr	/ˈlewr/, /ˈleː.vər/	2114082
leztad	/ˈlestat/	1936967
lezvab	/ˈlezvap/	1936970
lezvamm	/ˈlezvãm/	1936972
lezverc'h	/ˈlezvɛʁχ/	1936974
liester	/liˈɛstɛr/	8478396
ligistri	/liˈɡistri/	6825904
livañ	/ˈliːvã/	8508349
lizherenn	/li.ˈze.ʁɛ̃n/	1037188
lizherjedoniezh	/ˌlizerʒedɔ̃ˈniːɛs/	8485620
loaek	/ˈlwɑːek/	8513922
loen	/ˈlwẽːn/	418860
loened	/lo.ˈe.nɛt/	1936586
loenoniezh	/lwẽ.nɔ̃ˈniː.ɛs/	8478769
logod	/ˈlo.ɡot/	2658894
Londrez	/ˈlɔ̃ndrəs/, /ˈlɔ̃ndres/	2112010
loskadur	/losˈkɑːdyr/	8511020
lost	[ˈlɔst]	7044
lostger	/ˈlostkɛr/	8503593
louarn	/ˈluː.aʁn/	1994875
lous	/ˈluːs/	5784389
lousaat	/luˈsɑːt/	8513138
louzañ	/ˈluːzã/	8512847
ludu	/ˈlyːdy/	1830088
Lun	/lỹn/	1960511
maenoniezh	/mɛ.nɔ̃ˈniː.ɛs/	8486098
mamm	/ˈmãmː/	1142223
mammoù	/ˈmã.mːu/	1937984
Manav	/mɑ̃ˈnaw/	2660344
maout	/ˈmɔwt/	1043700
mar plij	/maʁ pliʃ/	1159917
marbluñv	/marblyw/	8533166
marc'h	/ˈmaʁχ/	1971462
marc'had	/ˈmar.ɣat/	3529761
markiz	/ˈmaʁkis/	815542
Martinik	/marˈtiːnik/	2431030
martolod	/maʁ.to.ˈlot/	5582567
mat	/maːd/	52204
mel	/mɛl/	49605
melen-vi	/ˌme.lɛn.ˈviː/	8493247
melenaat	/melẽˈnɑːt/	8515338
mentoniezh	/mẽntɔ̃ˈniːɛs/	8486142
Merc'her	/ˈmɛʁ.χɛʁ/	1960547
merc'hodenn	/mɛrˈɣoːdɛn/	7297490
merc'hodenned	/mɛrɣoˈdɛːnɛt/	7364363
merenn	/ˈmeːʁɛ̃n/	1956063
merennoù	/meˈʁɛnɔʊ/	1956064
met	/mɛd/	7051
meud	/ˈmøːt/	1429044
meur	/møʁ/	1454615
Meurzh	/ˈmœrs/	1960544
mez	/ˈmeːs/	273696
mezenn	/ˈmeːzɛn/	3641287
Mezheven	/me.ˈze.vɛ̃n/	1999000
mezv	/ˈmɛzw/	3065948
mezventi	/mɛz.ˈvẽn.ti/	3065941
mil	/ˈmiːl/	72316
milved	/ˈmil.vet/	8494934
moal	/ˈmwɑːl/	5995434
moan	/ˈmwãːn/	217650
moc'h	/moːχ/	1933657
moereb	/ˈmweːrep/	1826285
moerebed	/mweˈreːbet/	2491404
mol	/ˈmoːl/	265069
mont	/mɔ̃nt/	267658
montr	/mɔ̃ntʁ/	3767414
montroù	/ˈmɔ̃n.tʁɔʊ/	3767419
mor	/ˈmoːr/	79323
Mor Breizh	/moːʁˈbʁɛjs/	889480
moranv	/ˈmorãnw/, /moˈrãːno/	8533205
morioù	/ˈmoːʁjɔʊ/	2089546
moroniezh	/morɔ̃ˈniːɛs/	8486147
morvevoniezh	/morvevɔ̃ˈniːɛs/	8478905
munut	/ˈmỹːnyt/	8495020
naer	/ˈnaɛr/, /ˈnɛːr/	771541
naered	/ˈnaɛ.ret/, /ˈnɛː.ret/	3343212
naet	/ˈnɛːt/	3787270
naetadurezh	/nɛtaˈdyːrɛs/	8513025
nann	/nãn/	1163288
Naoned	/ˈnãunət/, /ˈnãwnət/	324675
naturoniezh	/natyrɔ̃ˈniːɛs/	8486152
nav	/ˈnaw/	83123
nerzh	/nɛʁs/	2660036
neutron	/ˈnø.trɔ̃n/	9204
neutronek	/nøˈtrɔ̃ː.nɛk/	8537403
neutronenn	/nøˈtrɔ̃ː.nɛn/	8537413
nevez	/ˈne.ve/	810387
neñv	/ˈnẽ(w)/	3343717
neñvoù	/ˈnẽː.vu/	3343720
niver	/ˈniː.vɛr/	922090
norzh	/ˈnɔrs/	5006181
noz	/ˈnoːs/	306694
nukleon	/nyˈkleː.ɔ̃n/	1650260
