word	ipa	pageid
laukku	/lɑu̯kːu/	44927
leikata	/ˈlʲei̯kɑtɑ/	207160
leppy	/ˈlʲepːy/	2152994
libo	/ˈlʲibo/	272715
liipoi	/ˈlʲiːpoi̯/	8533084
lindu	/ˈlʲindu/	4117533
linnu	/ˈlʲinːu/	3323258
luba	/ˈlubɑ/	4771790
lugie	/ˈluɡie̯/	8069154
lugii	/ˈluɡiː/	8536725
lugu	/ˈluɡu/	4436357
luu	/ˈluː/	1905
lypsiä	/ˈlʲypsʲiæ̯/	8536832
lypsäi	/ˈlʲypsʲæi̯/	4119522
madal	/ˈmɑdɑl/	5129390
magei	/ˈmɑɡei̯/	4086055
maido	/ˈmɑi̯do/	4119456
mandžoi	/ˈmɑnd͡ʒoi̯/	3322791
mehiläine	/ˈmehilæi̯ne/	8073808
mennä	/ˈmenʲːæ/	43821
merki	/ˈmerki/	541162
meččy	/ˈmet͡ʃːy/	4117481
mi	/ˈmi/	2677
midä kuuluu	/ˈmidʲæ ˈkuːluː/	8644249
mieletöi	/ˈmie̯lʲetʲøi̯/	8546649
mies	/ˈmie̯s/	35110
minun nimi on	/ˌminun ˈnimi ˌon/	8068911
minuu kučutah	/ˌminuː ˈkut͡ʃutɑh/	8068912
minä	/ˈminʲæ/	42045
mua	/ˈmuɑ̯/	325467
muu	/ˈmuː/	68481
mučoi	/ˈmut͡ʃoi̯/	8534832
myö	/ˈmyø̯/	692294
naine	/ˈnɑi̯ne/	678635
-ndia	/-ndʲiɑ/	8297999
nenä	/ˈnenæ/	44917
nimi	/ˈnimi/	44918
nogi	/ˈnoɡi/	4443622
nʹaba	/ˈnʲɑbɑ/	8300557
olla	/ˈolːɑ/	43825
opastai	/ˈopɑstɑi̯/	8536809
opastua	/ˈopɑstuɑ̯/	8070068
opastui	/ˈopɑstui̯/	8069279
opastuo	/ˈopɑstuo̯/	8069307
oppie	/ˈopːie̯/	8070080
ozatoi	/ˈozɑtoi̯/	8546614
paha	/ˈpɑhɑ/	44266
paidu	/ˈpɑi̯du/	3335132
paista	/ˈpɑi̯stɑ/	759536
passibo	/ˈpɑsʲːibo/	8359343
pehmei	/ˈpehmei̯/	8297945
pehmendiä	/ˈpehmendʲiæ̯/	8297937
pehmendys	/ˈpehmendʲys/	8297935
pehmendysmerki	/ˈpehmendʲysˌmerki/	8297928
piirai	/ˈpiːrɑi̯/	8534874
piirdiä	/ˈpiːrdiæ/	8149785
piiri	/ˈpiːrʲi/	514533
pitky	/ˈpitky/	8083265
piä	/ˈpiæ̯/	315671
piälinnu	/ˈpiæ̯ˌlʲinːu/	3323259
poigu	/ˈpoi̯ɡu/	3843474
puu	/ˈpuː/	44520
pučči	/ˈput͡ʃːi/	8532544
pyy	/ˈpyː/	57227
päivy	/pʲæi̯ʋy/	4117534
päiväine	/ˈpæi̯ʋæi̯nʲe/	756340
päre	/ˈpærʲe/	1018768
päčči	/ˈpæt͡ʃːi/	8532539
randu	/ˈrɑndu/	1535942
riehtil	/ˈrʲie̯htʲil/	8525418
ristikanzu	/ˈristiˌkɑnzu/	4119553
ruado	/ˈruɑ̯do/	4117558
sanakirju	/ˈsɑnɑˌkirju/	3323106
sanakniigu	/ˈsɑnɑˌknʲiːɡu/	8525784
sanuo	/ˈsɑnuo̯/	8069109
sinä	/ˈsinʲæ/	42046
siä	/ˈsiæ̯/	3323274
soba	/ˈsobɑ/	263370
sobu	/ˈsobu/	8299634
sormi	/ˈsormi/	191573
suga	/ˈsuɡɑ/	249451
suo	/ˈsuo̯/	173421
suomelaine	/ˈsuo̯meˌlɑi̯ne/	7728912
Suomi	/ˈsuo̯mi/	159476
suu	/ˈsuː/	44519
suurim	/ˈsuːrim/	8523221
syvvä	/ˈsʲyʋːæ/	8299233
syy	/ˈsyː/	190692
taigin	/ˈtɑi̯ɡin/	8524543
taloi	/ˈtɑloi̯/	6436100
taza	/ˈtɑzɑ/	105351
tazavaldu	/ˈtɑzɑˌʋɑldu/	4117465
terveh	/ˈtʲerʋeh/	4713222
terveh taloih	/ˌtʲerʋeh ˈtɑloi̯h/	8359035
terveh teile	/ˌtʲerʋeh ˈtʲei̯lʲe/	8067958
tervehtie	/ˈterʋehtie̯/	8069260
-toi	/-toi̯/	8546627
tuatto	/ˈtuɑ̯tːo/	756334
tule terveh	/ˌtulʲe ˈtʲerʋeh/	8359060
tulgua terveh	/ˌtulɡuɑ̯ ˈtʲerʋeh/	8359066
tulla	/ˈtulːɑ/	42167
tyttö	/ˈtʲytʲːø/	41953
työ	/tʲyø̯/	191723
-töi	/-tʲøi̯/	8546650
tʹouta	/ˈtʲou̯tɑ/	8300521
ukrainalaine	/ˈukrɑi̯nɑˌlɑi̯ne/	8077609
Ukrainu	/ˈukrɑi̯nu/	3877504
uksi	/ˈuksʲi/	743974
uni	/ˈunʲi/	42939
-us	/-us/	76899
vai	/ˈʋɑi̯/	196742
vaigu	/ˈʋɑi̯ɡu/	8737625
vaiku	/ˈʋɑi̯ku/	8737623
valdu	/ˈʋɑldu/	4770956
valgei	/ˈʋɑlɡei̯/	1500445
valgo	/ˈʋɑlɡo/	183866
vallita	/ˈʋɑlːitɑ/	528804
vačču	/ˈʋɑt͡ʃːu/	4482354
Venʹa	/ˈvenʲɑ/	3320428
venʹalaine	/ˈvenʲɑˌlɑi̯ne/	8076987
vepsäläine	/ˈʋepsæˌlæi̯ne/	7728915
veri	/ˈʋerʲi/	44913
veräi	/ˈʋerʲæi̯/	4214189
vezi	/ˈʋezi/	744390
villu	/ˈʋilːu/	8300357
vilu	/ˈʋilu/	1132362
vilʹlʹu	/ˈʋilʲːu/	8300510
vokali	/ˈʋokɑlʲi/	6255838
vokalisobu	/ˈʋokɑlʲiˌsobu/	8299574
vuo	/ˈʋuo̯/	191345
vyö	/ˈʋyø̯/	75536
värtin	/ˈʋærtʲin/	8525423
ystävy	/ˈysʲtʲæʋy/	3357783
yö	/ˈyø̯/	41923
čakata	/ˈt͡ʃɑkɑtɑ/	8195433
čiučoi	/ˈt͡ʃiu̯t͡ʃoi̯/	8195425
čuppu	/ˈt͡ʃupːu/	8300368
čurata	/ˈt͡ʃurɑtɑ/	5363595
čyöttö	/t͡ʃyø̯tʲːø/	8195430
-čču	/t͡ʃːu/	8070434
