word	ipa	pageid
Moskov	/moskow/, /moskov/	2112009
munādkuoț		4301401
Mustānum		4383286
märts		502336
mõtlõ		4809343
mēg		4313993
mīez		4310767
mō		482945
mōmīez		4311170
mǟdlõ		876184
mȭka		3164943
n		8698
nai		537019
ne		30524
neitški		545503
neļļõndpǟva		545277
nimsõnā		4809356
Norvēgij		4371841
Norvēgmō		545422
novembõr		545224
nädīļ		545263
nēļatuoistõn		545063
nēḑi		4314021
nūoŗ		4312898
nūoŗkazām		4312900
nūoŗkū		4312922
nūoŗmīez		4311368
nūoŗpōr		4317828
nūoŗpōŗ		4317829
nǟdõ		4320230
o		1577
oktōbõr		545223
opātiji		4809306
ougust		545219
p		8699
partikõl		4809381
pat	/ˈpɑt/	35467
Pațīkmō		4375437
Pitrõg		4383247
pivāpǟva		545283
Pizā		4383488
piņ		4301414
polākõz		545506
Portugal		2742
Portugāl		545456
Prantsūzmō		545442
Prantšmō		4383644
prepozītsij		4833795
prepozītsijõ		4809368
punni		5128404
pärsōn		4319515
pānda		4524784
pēgõz		8043525
pōr		311052
pōrkimdõ		4317627
pōŗ		4317826
pōŗkimdõ		4317821
pū		480765
pūoga		545501
Pūojmer		4375332
pūolpǟva		545280
Pūoļmō		545364
pūošt		4809337
pǟ		3778031
pǟgiņlug		4312960
Pǟrnov	/pæːrnow/, /pæːrnov/	4375321
pǟva		545261
Pǟva		4384704
pǟvaīe		545243
pȯis		545505
pȯiški		545504
r		8701
rištīng		4308963
Rumāņmō		545459
Rumēnij		4371862
rõkāndiji		4809308
rõkāndõ		4809365
rānda		4809351
Rīgõ		545337
rō		335487
rōntõz		3164939
Rūnõ		4383555
Rūnõmō		4375373
Rūoj		4383119
Rūotšmō		545362
s		8702
Saksāmō		545366
Salāts		4383559
seistuoistõn		545070
septembõr		545221
Serbij		545463
setkimdõ		4317628
Sibīrij		4375468
sigā		4809352
sigžkū		553070
sinā		4313987
siḑīmsõnā		4809370
Slovēnij		4373654
Spāņ		4371898
Spāņmō		545465
statsij		4384925
sukā		3584267
sõnā		4809321
sõnārōntõz		4809320
sīemi		4809313
Sīkrõg		4383219
sīlma		876187
Sōrmō		4375382
sū	/ˈsuː/	298790
sūo		4890484
sūomli		4809334
Sūomõmō		545360
Sǟnag		4383318
t		8703
tas		60996
tidār		545502
tint		62790
Tirkmō		4375429
tsukkõr		4809329
Tsībõrmō		4375387
Tukāmō		4375445
tuoistõn		4314441
tuoistõnz		4314445
tämā		4313992
tēg		4314003
tēriņtš		545028
tēḑ		4809732
tīemizsõnā		4809362
tīepǟva		1598312
tōvaz		4310769
tūlda		4509022
tūoiznapǟva		4327490
tūļ		4079064
u		8704
um		2265
ummitsõnā		4809359
Ungārmō		545367
v		8705
Vaid		4383297
vanā		4809349
vel		7968
veļ		545307
vež		4809385
Vidumō		4371765
Vidūmō		4371769
vigā		4809354
värb		1087226
võțīm		4506413
Vālda mer		545348
Vāldakrīevmō		4375454
Vāldamer		4373907
Vēna		4383575
vīdõz		4313724
vīmkū		553071
vīļakū		553069
vīžtuoistõn		545065
vīțsõnā		4809367
Vǟnta		4383564
vȯl		3164940
vȯlmsõnā		4893356
vȯņ		4809304
vȱlda		4320107
vȱntsa		876182
ykš		4321990
z		8707
ä		57381
äb		4319388
äb-		4319476
äbknaš		4303753
äd		4319448
äl		37534
äm		1043519
ämār		4809296
ät		212482
õ		501787
ükš		4322055
ā		221243
āigast		545232
āinakū		553068
āmbaz		4544456
ānkaŗ		7863553
ārmaz	/ˈɑːrmɑz/	7954024
ē		240468
Ēstimō		545353
ī		2594654
īdtuoistõnz		4313112
īdõksmõz		4313736
īdõkssadā		4313213
īdõkstuoistõn		545078
īdõkstuoistõnz		4313126
īevad		4809305
Īra		4377156
Īra joug		4377147
Īrõmō		4375364
Īsland		545433
ļ		3609884
ņ		3609886
ō		483871
ōbiļ		8266551
ōj		4809347
ŗ		3609882
š		750549
Šveits		545473
ū		2594657
ūdāigast kū		553061
ūomõg		545256
Ūžkilā		4383431
ž		190018
ǟ		1757014
ǟma		545498
ț		54671
Ț		4501424
ȭ		4443935
Ȭ		4501422
ȭdõg		545258
ȯ		1757964
ȱ		4443934
Ȱ		4501423
ḑ		1757930
